DATE,STRESS_FLAG,GR_MAGNITUDE_NET_INTEREST_INCOME,GR_MAGNITUDE_EQUITY_TO_LOAN_RATIO,GR_MAGNITUDE_INTEREST_MARGIN_RATIO,GR_MAGNITUDE_DER,GR_MAGNITUDE_ASSET_COVERAGE_INDEX,GR_MAGNITUDE_RESERVE_STRESS_INDEX,GR_MAGNITUDE_RESERVE_TO_BORROWING_RATIO,GR_MAGNITUDE_RESERVE_SENSITIVITY,GR_MAGNITUDE_LAR,GR_MAGNITUDE_TDR,GR_MAGNITUDE_BORROWINGS_LOAN_RATIO,GR_MAGNITUDE_LDR,GR_MAGNITUDE_REAL_ESTATE_LOAN_RATIO,GR_MAGNITUDE_RESERVE_TO_DEPOSIT_RATIO,GR_MAGNITUDE_INTEREST_RATE,GR_MAGNITUDE_DELINQUENCY_RATES_LOANS,GR_MAGNITUDE_LOAN_CHARGE_OFF
1996-12,0,0.33832478820572387,-0.5146979275139074,-0.5289518178063224,-19.17299918631885,0.4836418217579741,5.290811541166551,22.815274963576027,1.9083300759799693,0.4815475596214869,1.6843198470081866,19.05780166262192,0.3520476227450109,-0.20436681098947584,2.4343591872556525,1.3333748752457852,0.32213752182641553,2.476928718755289
1997-01,0,0.2196583436490318,-0.4061211250224739,-0.6446480291208978,-25.60915631972196,0.44169542065508605,8.792483138291862,33.70545777526526,2.746804872958619,0.4154246734566547,2.078175814179817,25.65146100493081,0.4569557960538706,-0.1701697428140525,2.1569309396946457,-0.9473557522556408,0.3669757657347894,1.4767231461177754
1997-02,0,0.10179067583870882,0.3083149064397883,-0.618718724307521,-40.54359046156855,0.389713708309225,37.888415110005,87.08605849636291,1.9734541478159118,0.3850753319429412,1.7441867333783057,40.3643184612332,0.8444213235978326,0.07432579165926878,0.9719633921994042,0.8221187261029161,0.41152727041706694,0.5242559764139454
1997-03,0,0.339161556079981,0.3459030689006326,-0.5359903982365744,-33.18374346635604,0.1732092569245669,36.91682740313495,70.18550668088473,3.4472052375706053,0.19306227745750082,1.835139713894418,32.92015254054945,0.6940617899988233,0.09328994577115779,2.356522557155971,-0.7580639955660162,-1.2196323958554078,0.8232606139251697
1997-04,0,0.5749352769412353,0.40636875100015235,-0.30725479618292084,-89.05666039499023,0.23830177434365218,151.59090158430772,81.68143539131447,3.4180210974406044,0.2553733813364767,1.4330019681781936,88.93959728735209,0.5972569621696122,0.17373501532522706,2.547893640022547,1.908260212203361,-2.062596784679571,1.1174109241802288
1997-05,0,0.809133047388233,0.32181739687109356,0.16267400186547043,86.75276907110208,0.2663835510485768,103.93754591820587,34.9467559278533,3.7979528895088377,0.29029485868761196,1.0885832992749256,86.74851751778014,0.37143751489177035,0.22607004692243304,2.797750247750619,2.4015395882485135,-2.9428498400178693,1.4068339179505784
1997-06,0,0.6953969181115793,0.18566025786665996,-0.24082919852974616,86.79415511507833,0.4557433770720154,103.1397181786701,35.6995865944499,3.054437587448766,0.4319411794911021,1.3053833333413367,87.13115328632017,0.7772130640728792,0.20576273901953268,2.1172185643670627,2.0760619073511677,-2.1322425804054745,1.0962087489960748
1997-07,0,0.5832351517154333,0.12134521899807016,-0.298378431363866,38.446556394220565,0.6060418468905482,9.819212693967527,24.219178393723737,2.9334190647508196,0.5931256200130353,2.007009692554962,38.607292636935966,0.8890679353543263,0.15470739652470034,1.4599193020940149,1.1627915133478384,-1.3011115404172768,0.7923599714130036
1997-08,0,0.47261473795410236,0.18251968646980643,-0.2922808552173084,21.125959807748917,0.5439413346543853,4.604394438365111,14.989503899804891,2.498770613853152,0.519525414099431,2.115254300868341,21.340681142877326,0.7249458482337712,0.09501185992797367,1.526049550583286,0.6632478991872359,-0.44843649163135435,0.49505757347700907
1997-09,0,0.37539024464063875,0.25796154365060886,-0.24609834342046444,34.06463575771752,0.3320202639004677,4.188790032305922,24.66951679728677,1.377101789394275,0.32809526346979645,1.848675319152604,34.10688010137228,0.29378640843060744,0.11373972233623686,0.6836907379698554,0.7237782368271439,0.7012075868479073,0.7777635388905191
1997-10,0,0.2788943562163748,-0.29715630043904984,-0.254580243396485,26.905320045394298,0.24526594821998593,2.9264961536504375,25.285038078019607,1.0087499997140092,0.2521332084001182,0.8088321198389314,26.949846218988192,0.23549054039928574,0.19135228332738397,1.2560020546159567,-0.36015132353797163,0.9491604578099277,1.0561301058149342
1997-11,0,0.18311855987047654,-0.20115966157876475,-0.2401708889330223,-36.846057008773215,0.477001666756971,5.625351703358783,42.08244023271135,0.9405229374326085,0.49574245862689104,0.5784104229329845,36.759826616316495,0.39448421136465406,0.27206442317317947,1.2459503320037202,-0.36101396139847086,1.1923627053294306,1.3302647057462647
1997-12,0,0.18893872876748485,0.2387008041822236,-0.33945143596947336,-36.24740119920886,0.8761380450277745,9.751385223481602,57.78138600552276,1.5300964838823372,0.8906920671013063,0.6272143649899808,36.23562191289258,0.7194618842909284,0.2948877290077645,1.0910551905724652,-0.36145312811894925,0.8863091328206618,1.5478643387543345
1998-01,0,0.19500604751530037,0.2924715083415963,-0.4780400021510367,-61.27046087228641,0.7983157724760881,16.37854706569659,64.0008682256002,1.9803096430360378,0.7935279041303644,1.0291895167832799,61.4003264091745,0.7051864587727774,-0.23049775482020252,1.0945699942098042,-0.4825165182594571,0.5856648902254458,-1.7855386129613793
1998-02,0,0.201320695334406,0.38388593355469514,-0.7361273407870295,-60.22929716229153,0.5295403552215694,17.016088785476803,61.219019265271804,1.7432946066730404,0.5183464356584677,1.4405264912441318,60.283079681201855,1.0115749428705412,-0.24900112460903845,0.7548833727399007,0.6050371517457576,0.29027739020390797,-2.043832472092544
1998-03,0,0.38295935480614496,0.36305090702959397,-0.5124213815244305,-70.32105878468928,0.2592714134464158,33.676422966365614,100.52832125205965,2.7782606663406595,0.22284615718224376,1.6405807012547236,70.44367347212565,0.639702909813078,-0.31023293762812987,2.407726101806884,-0.7836972148122623,-1.0532129427315517,-1.8772944738885577
1998-04,0,0.5629499188916309,0.324384461608318,-0.30741504893549987,-44.75443407924749,0.21601137985944874,67.30591291711914,95.67691885872472,2.1339055449852484,0.1862932073326773,1.9713255367831861,44.58097951639681,0.7416193803033932,0.33303652304330633,1.954711022610267,-0.7839173232620844,-1.8451467695771218,-1.7050997597220174
1998-05,0,0.7413088587960637,0.3810118989326039,-0.057723834586198564,-56.64611528220611,0.21370825130597737,188.18859546455306,90.30624484289662,2.471496974741072,0.19244180972122216,2.408795563455124,56.76666075037211,0.3058877903309831,0.27831656880084044,2.4562917025577446,-0.6633694007228241,-2.6679153188025717,-1.5269530661735198
1998-06,0,0.626171243458673,0.41823760025558876,0.08655373608714712,67.15937437324013,0.2663464575017205,198.51504063045797,45.41530280907313,1.6359934056385361,0.2568253358627759,2.242172172439094,67.60131910692,0.5813679330674448,-0.25254414553144144,1.7333403021752458,-0.6083563237406331,-1.9531569958973538,-1.1995488284064937
1998-07,0,0.5124697761467845,0.34952937138519324,-0.1588259458027208,80.624700313193,0.2495087488693981,132.23522893244555,44.82049983341525,1.8895909331675176,0.24748632198392517,2.0030551817717734,81.25603669276407,0.46445308602693913,-0.3307884806681427,1.8699538688307094,0.9122041048354346,-1.2198648853124938,-0.8665228592640517
1998-08,0,0.40017718249598655,0.3637342621233497,-0.1681708562283335,51.69556004515334,0.3638193012933444,30.52721631976285,30.682826694672684,1.8958096558113091,0.35165596904536134,1.032780921409282,52.24732877115748,0.731859398078516,-0.3009632000962936,1.4968968784802028,0.7888675494746478,0.46729650643648757,-0.527714256775158
1998-09,0,0.39972347938512787,0.39131166028347764,-0.28105552878874285,20.312605989669706,0.20717734357684758,5.0015155397635125,14.736979070171774,1.0500921087854165,0.21190245166287092,0.9265180984711074,20.31400827095724,0.42262252043119286,-0.33351640873651167,0.6833494244983251,0.6039480519793416,0.7728281793627056,0.9729954618645786
1998-10,0,0.3992733889434108,-0.5070813999643375,-0.27396976265894324,-4.768300471641007,0.5350064783638198,1.393137693525448,5.122877380414748,1.1630749729103718,0.5435935942878389,0.4173444069917043,4.868741377918306,0.43101976532067265,-0.28307255663524433,0.9796881911772859,-0.4200616138192004,1.0737017042888652,1.4079642611632526
1998-11,0,0.39882686819241453,-0.5860623782529384,-0.4358378434468513,-13.829631077910554,0.750367936506513,5.039668777082507,17.205675413906274,3.3496030482214945,0.7661645513187043,0.764351153500642,13.897195303363418,0.17252180016187335,-0.3970411356966963,1.1677869154882226,-2.9016811337290394,1.3700332595566689,1.8328673931897965
1998-12,0,0.4154229461648562,-0.5853258508573322,-0.5060457927706485,-28.94543431573211,0.7618863114898566,16.76431585455651,47.726794699237885,4.6684267601537766,0.7813670029997777,0.6849499997985342,29.352714823715885,0.39765716740873813,-0.39606853662552677,1.450962052091631,-4.437608348725686,0.9548316245517219,2.051851924680226
1999-01,0,0.43188175333224166,-0.5221293398622873,-0.47247874010316604,-40.54058549383712,0.5256830950707281,26.623367288280274,56.39857821006085,4.425220371327621,0.5295882022836595,1.505282486352666,40.924930057010364,0.4228699832223848,0.42973397334671315,1.353397356149788,-5.255479376664884,0.5476939045229834,-2.304508012401807
1999-02,0,0.44820498753468385,-0.370454125358477,-0.3499991317074569,54.9355444681574,0.30080163696544204,33.401620898461545,55.511751132408115,2.393891412593474,0.3152397823416253,1.5067545492837287,55.303392373545336,0.5619418341623161,0.3879604868271658,2.1329763514483346,-2.9582978003389826,-0.14836817009684644,-2.591818864232498
1999-03,0,0.42464633808552144,0.2032866332280392,0.29330917312246907,52.004626849730286,0.4161571806129638,28.511097873599866,46.2062854850442,1.0933600060357485,0.41523260473119716,1.8504251212597689,52.28887066570109,0.4052314694103165,0.36916984157369104,2.3413428717007356,-2.323288012032587,-0.7893204524067832,-3.6523310736638503
1999-04,0,0.40128701479296147,-0.3370244758120977,0.26481156612594425,-53.640792132759806,0.7650529294349395,33.1771162831755,61.099122258657836,2.065070703986316,0.7479011686720494,1.5285367127613414,53.930571031263554,0.3387992664265038,0.1891248401391099,3.5086562049708503,1.6388613403086172,-1.4489799868210085,-4.816690532495849
1999-05,0,0.37812449361802614,-0.4473186986835298,0.2127891435936835,-74.67872717334632,0.6554535366218195,59.21776762839479,68.16797516368638,1.729230161058859,0.6213184912571279,1.218556053203801,74.48735091472174,0.29287379562419336,0.10618331217209231,2.481963048768998,1.7683993102411755,-2.128295288039306,-6.101612673614865
1999-06,0,0.48342755663419723,-0.42576834276628617,0.22019914162854093,66.10808700091259,0.48528660529720824,53.32900109860179,54.395783950393465,2.606624809227198,0.44440160484990887,0.8282067882278366,65.91414806984466,0.5128540770113599,0.16979355342687796,3.065498465158467,-0.8333717568113741,-1.9094766885074943,-5.111564251149758
1999-07,0,0.5877195071997798,-0.3701261605501216,0.19303540278137188,53.461798106682764,0.04317370469577586,35.72392326435627,36.33091715665453,3.0487530399087026,0.05039894759577557,0.39720910004741317,52.90576102362179,0.5566973725801283,0.23937407614507134,3.3260709408539535,-0.623893769439765,1.669688798458946,-3.9905347689546122
1999-08,0,0.6910152812131143,-0.20025842297102248,0.30513811854551154,44.08242098386348,0.2916199479247261,10.547901491723133,34.39685938583954,3.589086966380828,0.2917110054702965,0.2943711935164517,43.8054883282232,0.5254740566151161,0.31090769153849784,3.9139939602848894,1.7280535033653344,1.4086357131201765,2.7300694693044303
1999-09,0,0.4635171988918385,-0.20612506331447733,-0.3128525948262739,38.84066534312511,0.3554315941329378,7.702292496808161,25.59577193929985,3.203392838060437,0.3732556594910674,0.6544463821848812,38.584699842707984,0.438305241416459,0.3609003495047558,2.7854838072409294,2.2688107911257527,1.338295614007201,2.504946783480011
1999-10,0,0.23812924004924518,-0.13064358509016216,-0.5741875548177289,34.06659920186939,0.5007382101906765,7.698074096560625,19.47750986312311,2.135876133745218,0.5004345923556919,1.4516544709499701,34.1457566924283,0.3544296646004863,0.47801941249614455,1.3948285165021446,3.1227573186380475,-1.2797072627628525,2.290868461676876
1999-11,0,0.014817727291815963,-0.14833544999806048,-0.674320196318301,-9.841401589205834,0.32507282171596596,2.9026968954448895,9.4307035582617,1.884644394463586,0.34335114305616976,1.949356250310208,9.983663590453018,0.35128334595071475,0.6702063268248626,1.5033438920828424,1.6428686999900188,-1.232789764051967,2.087037737286601
1999-12,0,0.23197431717667527,-0.3335056766136768,-0.7022760224288271,-11.850985641726552,0.46511237423429996,3.924548315748755,12.782456962211231,2.92617381905953,0.4865667941773566,2.5073002406963862,12.139828322713498,0.36501014183540903,0.5728536365245951,1.7825087122751437,2.5116184465461044,-0.8252049186159294,1.6131808037465278
2000-01,0,0.4481286242820959,-0.42910426433664384,-0.6197571923690415,-22.754894979195385,0.6103883349303452,4.711159567766732,21.335760397044456,2.5237371994931035,0.6260248485673525,2.3642231158949256,22.74785454408832,0.5065255890722486,0.8533242197173108,1.3073967305818446,2.2639118817850523,-0.41429784326292296,1.1579293495628695
2000-02,0,0.6632915269604522,-0.4784378763740049,-0.4914780455936185,22.26297279053837,0.8180399931064342,5.6239274564362285,17.96600707801206,4.969223035105852,0.8506581836214,1.8125344978950908,22.088029432002255,0.9106947465037818,0.7460603288664602,2.7468851269465633,3.088214562923519,0.0,-0.7204859382544226
2000-03,0,0.6101683311507955,-0.32447144495173497,-0.4097310969428225,-38.9132718654716,0.7488880372776396,14.739293089304661,65.35263266143994,3.4760757911321605,0.7580857336134894,0.9445846498947308,38.53088136066252,0.9173530212805092,0.6962133774846224,3.8213344277844286,3.3863199551260825,-0.15772896802122016,-1.6910416053224964
2000-04,1,0.557690142106515,-0.28557354518881084,-0.4417234126320224,-48.44231807032928,0.6790733349768763,19.955757714968094,72.85017777241343,4.481888774393505,0.6623721341522781,0.37216340818151394,48.09167480046863,0.9447523520956125,0.4226053959905496,5.853351540149387,3.345919142755527,-0.3164578056382039,-2.7149572450140047
2000-05,0,0.505845227365942,-0.2836062641089043,-0.5100345953832575,-68.18402304908118,0.4755367185354409,21.491895761331705,87.98488109026026,3.002115144267181,0.43214204083630303,0.5068243774066561,67.79005816744021,0.6769900074280466,0.418636111520887,3.541717518898957,3.3713043608208704,-0.4761976579410687,-3.7972049757193593
2000-06,0,0.3931184161234613,-0.25531059071364215,-0.7497929884449306,48.37658703660828,0.3593479635907837,11.38399863007793,31.791458295901688,4.975089332450877,0.3451280701656012,0.4719078979500635,47.99738851845659,1.0587095754195586,0.449320308796608,3.015008533646868,3.047542625939559,0.9040121301454151,-3.009727527176942
2000-07,0,0.28127639334378784,-0.19678146286228326,-0.7895689299703301,37.39418587552692,0.34250152109502885,5.812955951700904,27.18143381369693,4.271345690313111,0.3292253800434741,0.872893991728918,37.35332073070794,0.9459127851331628,0.36121912669304646,3.009282434752847,3.733517601948755,1.32275245360296,-2.1769560468771765
2000-08,0,0.1703082333864181,0.27420315507478144,-0.7770314059081906,21.81591851696234,0.3644018723295783,2.621797400269843,19.09299989880555,3.0822735554179914,0.3526302667828052,1.3003767681736278,22.115116790537126,0.7194187181816858,0.2978145240293051,3.1432999963892705,2.800150946472235,1.7326271658174575,1.2967408476596054
2000-09,0,0.18265898111378132,0.2933523266778204,-0.5956060020431808,15.76972054466621,0.3957122209840902,1.964777501479542,14.936730994215687,1.4909259337541059,0.3679473848494874,1.2448612473943577,16.031878376504704,0.18534776417973298,0.22175553146790428,2.677075437140841,1.6216208573431423,2.208101841271759,4.593937443231466
2000-10,0,0.1949647027688739,0.2596879823416609,-0.431344381065224,-11.872568703159182,0.40376648193856113,2.164126835923863,12.487770951938293,1.0030086233951074,0.40387857645469705,0.8866870189534248,11.993314375217846,0.15037180022494656,0.1768732939505302,1.005242478811108,-0.35730351542089256,2.6632210086798835,7.618222200974367
2000-11,1,0.20722564486377326,0.23885115138277957,-0.2834484582764807,-10.414533981396401,0.4221579970594247,2.3896268988299996,11.810011923870123,1.0038035377811338,0.4260048518823556,0.5662261905861277,10.206767520578408,0.23659355010914318,-0.16415835526397693,1.3673856440765464,-0.35738196706429637,3.0992981807911546,10.410902947576162
2000-12,1,0.266817177592249,0.3922322218414376,-0.1478276298447323,-21.047397912545797,0.3648346662760815,3.6559167650626057,26.380994271799384,0.5505026717145256,0.3753798629088978,0.7927704540853009,20.746288768926835,0.19417208508694106,0.17827845891988936,1.0065658048626691,0.15361007248275715,2.2122520990538908,8.268246454424876
2001-01,0,0.3260919319783673,0.49332126159398193,-0.1286026516534422,-23.945824819684745,0.512469225343315,5.1059330809510195,31.002980956184125,1.2129705475586006,0.5274237110488134,0.6893522521416395,23.57244496876274,0.6045126030350456,-0.17992590894588822,1.4527428793647879,-0.6114779761360767,1.364232067300697,-6.643141154665999
2001-02,1,0.3850525093921364,0.5050013836234601,-0.16992502377026764,-40.804178688995506,0.48257773768072276,17.205645526319337,80.80997208281066,1.9403664597636316,0.4816928109258045,0.5651083687242986,40.4999122884971,0.6171705301262875,-0.19246067209219841,2.013334568199854,-2.71340672977054,0.5524974000615579,-5.4560621783379615
2001-03,2,0.6084432441064047,0.4112857206475029,0.37061342017923327,-39.86886821608879,0.8121782631584473,31.58359226508911,78.01427672988017,4.859636960547431,0.8063995887420905,0.4261879053331308,39.62860621504514,0.6788720952288774,-0.300817873615955,2.2195792937038217,-5.445528064312755,0.5494615780260226,-4.17868389571503
2001-04,2,0.8291439083340624,0.3490339330669334,0.5325022015673531,-34.315721374031185,0.4587624328075135,31.58359226508911,69.04636212022741,6.554040394156346,0.4616406391270367,0.49449249007056384,34.32120968910035,0.41004140876299555,0.40036484080419044,3.035339122574565,-5.9919146243631705,0.5464589363550099,-2.818771021301858
2001-05,2,1.0472069655621752,0.2615157811265645,0.7026209249107351,-18.14523952637557,0.5507884673440433,31.58359226508911,23.880861648107942,7.847670771952164,0.5613358398626866,0.8113863396099541,18.118177712268178,0.7466143582155693,0.4541217644572271,2.278082976822149,-6.991043898345639,0.5434889340216076,1.3700332595566689
2001-06,2,0.9592927069202783,0.601688290550273,0.6184172769244878,-3.0912157086442793,0.4322962894803384,31.58359226508911,33.19768783160715,8.363503537715689,0.45363129339031083,1.3701162958221103,51.07874408610391,0.8723339101826433,0.4588148278827031,2.683946077163646,-8.32505094168965,1.3847224400636238,1.7058936113858447
2001-07,2,0.8730518863218073,1.1424419422779053,0.7418623573570704,-3.0912157086442793,0.4440632173893233,31.58359226508911,31.28884281644595,8.896911703411492,0.43566554759739695,1.7601085300481767,51.07874408610391,0.9373182978808181,0.47464364818730065,2.297631182961579,-9.165305757017927,2.2033482603302845,2.0305612050979693
2001-08,2,0.7884369287809001,1.6898848095311392,0.8778843731823471,-3.0912157086442793,0.3589821872093113,31.58359226508911,31.193529723473645,7.2073707358507155,0.3450264504807121,1.7666120706256283,51.07874408610391,0.6687305942484567,0.4684066966856193,2.8790965287523784,-7.627601913292992,3.0004692687285894,2.3445989382409715
2001-09,2,1.2129614472200734,1.5222433507969146,1.5392371307645591,-20.372285491176157,0.43635115722278073,5.088642186485037,26.199381330445682,4.30300144437179,0.4108526469226881,1.0652157575056664,21.72377395787619,0.5550022743598948,0.4692144989928426,2.569646013731708,-4.635062524742484,2.418233898515121,4.204430751979049
2001-10,2,1.6273948009190242,1.3057272867854186,1.293567658401873,-3.0912157086442793,1.2821095374720537,23.957396903336758,52.01288152116541,6.36510604072944,1.164186985963389,1.439718138296242,51.07874408610391,0.8983815007729712,-0.6342450968839008,11.280925310825385,-7.894780065179496,1.8637815542667857,5.919220685797821
2001-11,2,2.03211929708349,1.232188911879195,2.0125878694106536,-50.88620306442417,1.2447256662806438,31.58359226508911,80.80997208281066,16.214590731314882,1.0648262920761598,1.9757389560357774,51.07874408610391,0.7428164597510278,0.8890356560449231,16.22243433746313,-12.444119407763822,1.33510904019567,7.506934859859138
2001-12,0,1.5465207063525277,1.0860044565387916,1.2864749520615337,-264.7832585452687,1.0719597721878138,45.446931692822986,285.45583604076285,24.239678258416376,0.9395499178801003,2.304162833198764,263.01244780874623,1.0746916680210328,1.0990048787560047,20.04746772654993,-16.941006967990635,1.1200931547691528,5.897727442800549
2002-01,0,1.075848322911499,0.8183500139397948,1.2926602323678704,-47.24979938801894,0.2439493195791842,32.31292574957132,237.17185622688967,22.54098974136818,0.21876712152237854,1.7018172239330553,47.00563971967557,0.987904258804484,1.0771541365269144,9.535972083495125,-15.932775653291277,-0.9132203007981676,4.4722409518742845
2002-02,0,0.6193855410155935,0.6505599059142053,0.5761084172046571,-27.115127820008134,0.23432652230526152,38.64768357473511,36.05326035854392,11.800770706506825,0.30205080669614137,1.3770496818164002,26.63360415316445,1.003983142158238,0.7752182354850978,6.3191654181947055,-11.20954500932536,-0.7143099247935547,3.1998225733051777
2002-03,0,0.4139630797664884,0.764120789678846,0.5730617313982389,-28.946770439263638,0.36772392032433654,124.7644895006415,43.98337373587975,4.661863252815568,0.38189828223600397,1.1774681186950575,28.406075154979394,0.5727321176988154,0.5514872827795614,3.5382552189143546,-6.025488091794595,-0.8400714067388071,-4.183046519796174
2002-04,0,0.21024121483788072,0.9822353228791991,0.4874267595461834,66.65834425613527,0.5823898999713251,204.93574100817904,56.07066807391388,3.1317752919096664,0.5739531557320321,1.382639416353526,66.7213174562109,0.2911939620559467,0.3582203771311576,5.321424111751427,-2.0120108163389716,-0.9682735970726775,-5.350371450432045
2002-05,0,0.008195595964921587,0.92004108668855,-0.13473692357510725,59.78171739219087,0.758427869909295,167.90402695835436,44.33626032801676,3.6727921788550777,0.7240272450101282,1.3337520342764808,59.7906318384503,0.5082753390200034,0.403668264687318,3.3114239284714575,0.7692354924447198,-1.098989096313252,-6.725092774548513
2002-06,0,0.14090358014016147,1.013886005740372,0.21000434573237303,65.88803514143989,0.5452274573021221,73.89174697377514,36.99845451510186,3.5128038186842403,0.5260993597175689,1.5231481240366662,66.60937519546435,0.5852658730024274,0.5021866708483591,2.7128348788942214,0.5758199776205508,-0.7772237415236471,-4.657001399481975
2002-07,0,0.27323909637699817,0.7719726828286699,0.20776939477382683,30.068269780237422,0.3217967000267219,22.405259070493845,24.976614817019737,2.947482557161263,0.308439073933231,1.337456774417567,30.321004016996067,0.4054748826543664,0.6841701304691528,2.262004854436639,0.38388092340557733,-0.45247402176766816,-2.4935394374536735
2002-08,0,0.4052046299016787,0.6433171910177116,0.2398349401777855,38.15858167060331,0.1480769791405434,21.409823591802724,28.805890025535042,2.187347954925767,0.13423154491598588,1.2056275249700876,39.04737957735658,0.2727435343773399,0.7639838860773462,2.3315586593401383,-0.37951027843381446,0.1246884084581179,0.22396491383580575
2002-09,0,0.33817170927872287,0.4336242723607331,-0.3075149948724043,42.73787734258798,0.3966661975811414,9.526130620307649,30.093707837518792,2.06539293382888,0.37838875613456224,0.9639502160052604,43.01454406776302,0.24112497718733472,0.7978486973727827,1.902578447037806,-0.5725482736758103,-0.20738342269208676,0.22346443025098583
2002-10,0,0.27159122986581963,-0.46634243405951903,-0.5459620978150115,44.85884015297352,0.5248902150083223,9.776769113800455,35.933189440907,1.238765629654015,0.5305155627849834,0.9332128756743829,45.07880452530315,0.28383439602619465,0.7641321036704785,1.3925265045918067,0.0,-0.2906641592758552,0.22296617849921763
2002-11,0,0.2054585102523543,-0.5248154859987197,-0.8758610919220589,-46.54607127473505,0.4840254393232879,10.812412493670397,47.90803701250781,1.1060004181620675,0.4974731355077866,0.7031567762158408,46.65286696768498,0.1958386257141509,0.8282374515962587,1.4952090993198608,0.38388092340557733,-0.37453533119473637,0.22247014368486084
2002-12,1,0.19946478092214281,-0.47017000419986577,-0.9842648553537892,-50.88620306442417,0.5119297108516552,13.02291188397151,49.540816322837465,7.739432971526972,0.5263744695440442,1.3828879545130235,51.07874408610391,0.28407622647628195,0.8890356560449231,1.5784029276380895,-7.473526860548385,-0.7102537413657961,-0.663002789778111
2003-01,0,0.19373030970915028,-0.3459116602302803,-1.0230823103605902,-64.5787173258601,0.6386208370239954,23.114096442646435,102.31228598385029,8.668209215862221,0.6349576240374244,1.7814057294425645,64.66474111198512,0.34863722003362074,0.8946081784839022,1.5902540092066708,-9.873037772129067,-1.0530752741659821,-1.1137408427976947
2003-02,0,0.1882549189943683,0.21268664644622515,-0.820513399922862,-75.1713724395371,0.9921417708364411,75.31559106306804,153.61328308506063,10.86654887581835,1.0040664264487908,2.2877919400598135,75.02576495993773,0.4336085115867805,0.8962290045017252,3.2595198965906347,-9.873037772129067,-1.4032441222274539,-1.575061562654012
2003-03,0,0.22800394224913312,0.25394910695097916,-0.5464049724446696,-44.957058480828984,0.787970047343034,71.40018881700017,126.40077279036181,3.757867976256346,0.8076096829198187,1.5609637054698977,44.797120611396664,0.2942841873829538,0.9678691581283205,4.067307568601453,-2.9758814000707456,-1.8153219355482975,-1.2117384291085553
2003-04,0,0.26733725547309906,0.3795398598440025,-0.25498741857963303,-26.8954923721507,0.5073630404816454,65.39885460993953,54.79830085898607,3.592403200806449,0.5480160140887813,1.494919071603884,26.60032613562995,0.2820364406526332,0.8195742538513517,4.343228813261413,0.8000340000481332,-2.246034219876214,-0.8409149926664972
2003-05,0,0.3062558240762625,0.29045070396434003,-0.23798582956624514,18.15017910763983,0.16001840032071613,28.553441026857108,13.78558388456712,2.136454128454268,0.1817190400407176,1.09286232269874,17.93529270979437,0.21065429053703788,0.601350323597738,2.277813328959266,1.0681204593602445,-2.6967071078307647,0.4624343229847394
2003-06,0,0.21809917856017158,0.36539861359530246,-0.4279364369174976,42.62261721240135,0.3122321860122179,72.43180550459974,27.276687627410713,2.4524930542085155,0.3214471229924243,1.1708904574971646,42.23587679325309,0.39917968583991215,0.3800323992607435,1.8318142695733286,0.0,-2.3904907329540093,-1.142956107551174
2003-07,0,0.1303392167088413,-0.281631115106018,-0.5628900593608765,94.4419353381576,0.5521701379090027,128.67464734250808,44.73410691890942,2.069203905785999,0.5514230029677325,1.4109162213450155,93.99986383179868,0.5190231572277604,0.3984055281734733,0.7959796358385507,-1.3159403820177218,-2.0716831393614576,-1.8503785507241188
2003-08,0,0.04297313013468251,-0.4773280089460208,-0.7200862210460457,86.94603939792758,0.7648139281400956,102.3220596678689,45.992978806905896,5.926186535781075,0.7727549981977777,1.1606289482532173,86.75021522184385,0.5475817955697737,0.4095861273094803,1.7345353268535035,-6.540894319281265,-1.7394782168823841,-2.5863319534566553
2003-09,0,0.3643950323958922,-0.3639989964495882,-0.5315121312113646,105.60241485249087,0.6815681413984143,62.43339756772019,49.87419791195376,7.945021480846859,0.7078233005338497,1.5704800466430857,105.62070934611026,0.3630779413166474,0.6703612689793692,2.7965009610685376,-7.239543097093715,-1.216894350389941,-3.2296807778221748
2003-10,0,0.6834856275916845,-0.4955443873424059,0.7225565835014436,63.26131090492289,0.4721262574131524,18.5864616083949,53.029147901513475,8.794178668398335,0.4859359341068181,1.1481111135995592,63.26975119005169,0.15499735001718307,0.7364487858160906,3.5893002482672465,-6.810687556069239,-0.6872613730347643,3.7918986784887476
2003-11,0,1.0002825288374817,0.8034860314084735,1.0893558671850379,-72.51328209381307,0.4437681195655907,24.22306812111845,65.71615247032337,5.137742227333364,0.4547062568602822,1.4140642790538616,71.87759309974638,0.14680566943168216,0.6186718865435203,3.2516994942816124,0.0,-0.15037616637592066,4.27555734166063
2003-12,0,0.8421519883987427,1.4288178472717794,1.149387935011692,-41.36873278610438,0.48496173357712724,25.08762445819388,64.96769428929909,3.324143992308204,0.48813619234504557,0.970214565623384,40.50230339376162,0.4800005712534139,0.43166699612868786,2.450946259263631,-0.9741697192007237,-1.3429837175665371,3.9172999138383346
2004-01,0,0.6866706331897232,1.5926803060795303,0.9758542231361966,-37.63223058513721,0.6129822038566157,46.0086422187199,56.274612753442874,2.049638219107197,0.6256774481145699,0.5496700040191538,36.64674979060618,0.46983810998944,-0.454582314331331,1.4925362232522055,-0.9933992320859453,-2.5983654418811453,-3.662981777318297
